sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
GK6M371,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
GK7M218_RG-HOB,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
CPFX79A98,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
CPFX83,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
U6NXK6_RG-HN5N19P82V40,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,778377-087-R,xenograft
U6NXK8AK3C40F46,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,778377-087-R,xenograft
U6N,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,778377-087-R,xenograft
VHUVT5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,778377-087-R,xenograft
VHUVT7YV1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,778377-087-R,xenograft
W8EA98M369NTAJ59,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,786545-187-R,xenograft
W8EA98M369NTE,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,786545-187-R,xenograft
W8EA98M369,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,786545-187-R,xenograft
GCQPH1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,742811-063-R,xenograft
JQHUX8CA5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429767-202-R,xenograft
JQHUX8_RG-HX3K54P84,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429767-202-R,xenograft
X9UA24,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
KKTU85,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,811622-057-R,xenograft
W8EA98,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,786545-187-R,xenograft
W8E,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,786545-187-R,xenograft
G5YVH4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,834989-109-R,xenograft
UNCM565J84,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,835911-074-R,xenograft
UNCM565J86_RG-NA8U63,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,835911-074-R,xenograft
UNCM567M696NF6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,835911-074-R,xenograft
UNCM567M698,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,835911-074-R,xenograft
CPGX00,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
CPG,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
CPH,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
CPKA58,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,571681-099-R,xenograft
JQHUX8_RG-HXY,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429767-202-R,xenograft
JQHUY1B25,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429767-202-R,xenograft
JQHUY1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429767-202-R,xenograft
FKTC58A03,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,437389-329-R,xenograft
EJ4E30,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
EJ4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
EJ7C70_RG-HQX,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
EJ7C72,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
A57TJ7V25,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,922993-354-T,xenograft
A57TK0UX8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,922993-354-T,xenograft
A57TK0_RG-VK2XU7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,922993-354-T,xenograft
A57TK0_RG-VK2XV0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,922993-354-T,xenograft
J4VVH9AK6C65J55,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
J4VVJ2AU0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
EKV,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,996942-123-R,xenograft
C31,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
C32FR5_RG-Q31Q61,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
C32FR5_RG-Q32,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
K3TG57_RG-P65,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,353785-320-R,xenograft
K3TG58,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,353785-320-R,xenograft
K3TG59M271KT0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,353785-320-R,xenograft
AG2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,765638-272-R,xenograft
AG2I09,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,765638-272-R,xenograft
AG3AX5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,765638-272-R,xenograft
AG4I01IB7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,765638-272-R,xenograft
CF8X82WH1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,767577-098-T,xenograft
CF8X83WP9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,767577-098-T,xenograft
CF8X84WQ5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,767577-098-T,xenograft
CF8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,767577-098-T,xenograft
E28M797X74,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
E28M797X76,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
G5GJ00,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,413552-270-R,xenograft
G5GJ01N23,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,413552-270-R,xenograft
K23C01,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
K25T21,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
K25T26,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
CKCV62,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,167148-078-R,xenograft
CKEW67,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,167148-078-R,xenograft
CKFY95,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,167148-078-R,xenograft
CKF,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,167148-078-R,xenograft
FV6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,812982-163-R,xenograft
C1K,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,449892-231-R,xenograft
C1K,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,846914-101-R,xenograft
X0NF94J68,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,862795-172-R,xenograft
X0NF94J70,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,862795-172-R,xenograft
X0NF94,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,862795-172-R,xenograft
LF3MJ2_RG-M912M100UD4VY3Z58,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,413124-020-R,xenograft
X4JQC4_RG-VF0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,529294-124-R,xenograft
JX1KM8_RG-K68N94P52,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,535665-135-R,xenograft
JX1KM8_RG-VE8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,535665-135-R,xenograft
AYNC33,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,641145-348-T,xenograft
K3TG59M271KT3NC7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,353785-320-R,xenograft
K3T,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,353785-320-R,xenograft
FYUF39J08,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,392184-169-R,xenograft
FYUF43G71,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,392184-169-R,xenograft
FYXF71,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,392184-169-R,xenograft
FYYG39,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,392184-169-R,xenograft
FYY,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,392184-169-R,xenograft
K8CQ08,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,993429-296-R,xenograft
E3HKP2LN6NT7_AL-QJ5UK4WF9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,825997-103-R,xenograft
E3HKP2LN6NT7_AL-QJ5UK6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,825997-103-R,xenograft
E3HKP2LN6NU0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,825997-103-R,xenograft
E3HKP2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,825997-103-R,xenograft
E3H,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,825997-103-R,xenograft
AO2N44E18FN0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,827478-307-R,xenograft
AO2N44E18,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,827478-307-R,xenograft
AO2N44_RG-J23,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,827478-307-R,xenograft
AO2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,827478-307-R,xenograft
CVFC89,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
CVGC96G32,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
CVG,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
CVJG04,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
CVKF53J41,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
CVKF55,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,576588-073-R,xenograft
AYNC34CP5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,641145-348-T,xenograft
GN7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
GP9G40,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
AE3WE1XV0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,958667-338-R,xenograft
KAHP71,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,993429-296-R,xenograft
KAXP81,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,993429-296-R,xenograft
KAXP83,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,993429-296-R,xenograft
KAX,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,993429-296-R,xenograft
VW3M168,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,832693-133-R,xenograft
H68WG3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,625472-104-R,xenograft
H68,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,625472-104-R,xenograft
WUCT59,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
WUET70,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
WUET74G38K03,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
G5GJ07,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,413552-270-R,xenograft
G5GJ08P23,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,413552-270-R,xenograft
AE3WE2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,958667-338-R,xenograft
AE3WE9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,958667-338-R,xenograft
HEP,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,274332-332-R,xenograft
HEQF95,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,274332-332-R,xenograft
K8VY68,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,227483-062-R1,xenograft
K8VY69,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,227483-062-R1,xenograft
K8V,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,227483-062-R1,xenograft
Y05QK1_RG-NP5QT7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,244727-301-R,xenograft
Y05QK1_RG-NP5QT8UY8Y52,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,244727-301-R,xenograft
H69HC1,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,625472-104-R,xenograft
GX2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,693688-280-R,xenograft
VV9M16,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
VV9M18M836,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
VV9M18,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
VV9M19M98,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
VV9M19,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
VV9,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695221-133-T,xenograft
WR6VC5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695669-166-R,xenograft
E1KJ42C83F72,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,421681-087-R,xenograft
E4GJ78,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,421681-087-R,xenograft
H4QLX1PH6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
H4QLX3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,422866-222-R5,xenograft
G2UN84PK7VP2,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
G2UN84PK7VP5Y62,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
G2UN84PK7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
G2UN86,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
G2U,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
G2WP48PG4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,112475-105-R,xenograft
HETFA3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,274332-332-R,xenograft
HETFA8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,274332-332-R,xenograft
HEU,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,274332-332-R,xenograft
KFHT83,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,289738-340-R,xenograft
K2VJ26JG6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,864244-320-R,xenograft
K2VJ29,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,864244-320-R,xenograft
K2V,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,864244-320-R,xenograft
Y05QK1_RG-NP5QT8UY8Y53AP8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,244727-301-R,xenograft
C32FR5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
C3YFN8,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
C3Y,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
C62,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,K41856-061-R2,xenograft
CG7C45,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,K64430-001-R,xenograft
CG8C84,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,K64430-001-R,xenograft
WR6VC6,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,695669-166-R,xenograft
E28M798X78,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
E28M798X82,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
E28,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
AK7A15E12,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,116655-072-R,xenograft
AK7A17CJ5,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,116655-072-R,xenograft
UPYP70_RG-VA6XN7,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,176374-079-R,xenograft
K3GJ46N65,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,864244-320-R,xenograft
K3GJ47,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,864244-320-R,xenograft
GK7M220,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
FJCVX0WT0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429239-143-T,xenograft
FJCVX3,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,429239-143-T,xenograft
G08Q49,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,437761-239-R,xenograft
G10P22,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,437761-239-R,xenograft
Y05QK1_RG-NP5QT8UY8Y55,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,244727-301-R,xenograft
Y05,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,244727-301-R,xenograft
GGVP72NP4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
GGVP72NP5U81,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
GGVP72NP5U85XP4,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,,,
EW4DG1WG7C72,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,771514-170-T,xenograft
EW4DG2YH0,mutation_OncoKB_Gene_Panel,mut,PDMR,mutation,OncoKB Gene Panel,,mutation_OncoKB_Gene_Panel,771514-170-T,xenograft
