model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
417952-058-R,PDMR,PDX,,77,"Vaginal cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
K50866-060-T,PDMR,PDX,,63,Adenocarcinoma - esophagus,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
635999-064-R,PDMR,PDX,,48,"Soft tissue neoplasm, NOS",Not collected,Musculoskeletal,Female,Not Hispanic or Latino,PDX
635999-064-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,48,"Soft tissue neoplasm, NOS",Not collected,Musculoskeletal,Female,Not Hispanic or Latino,Cell Line
429239-143-T-V1-organoid,PDMR,Organoids,,61,Small cell lung cancer,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,Organoid
549293-155-R-V1-organoid,PDMR,Organoids,,81,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Female,Not Hispanic or Latino,Organoid
892284-177-R,PDMR,PDX,,61,Mesothelioma,Primary,Unknown Primary,Female,Not Hispanic or Latino,PDX
259776-179-R,PDMR,PDX,,81,Ovarian epithelial cancer,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
624824-186-R-V1-organoid,PDMR,Organoids,,51,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
377384-186-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,80,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
772245-204-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,65,"Rhabdomyosarcoma, NOS",Primary,Musculoskeletal,Male,Not Hispanic or Latino,Cell Line
567486-219-R,PDMR,PDX,,71,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
919269-233-R1,PDMR,PDX,,65,"Colorectal cancer, NOS",Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
252517-233-R,PDMR,PDX,,60,Carcinosarcoma of the uterus,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
615535-235-R,PDMR,PDX,,71,"Uterine cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
615535-235-R-V1-organoid,PDMR,Organoids,,71,"Uterine cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
615535-235-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,71,"Uterine cancer, NOS",Primary,Gynecologic,Female,Not Hispanic or Latino,Cell Line
437761-239-R,PDMR,PDX,,53,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not Hispanic or Latino,PDX
742791-240-R-V1-organoid,PDMR,Organoids,,75,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
274332-332-R,PDMR,PDX,,67,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
958667-338-R,PDMR,PDX,,50,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
958667-338-R-V1-organoid,PDMR,Organoids,,50,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
958667-338-R-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,50,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
551195-344-R-V1-organoid,PDMR,Organoids,,41,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
486699-345-R-V1-organoid,PDMR,Organoids,,61,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
669591-354-R,PDMR,PDX,,60,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
966289-007-R4,PDMR,PDX,,49,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
966289-007-R4-V1-organoid,PDMR,Organoids,,49,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not provided,Organoid
966289-007-R4-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,49,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not provided,Cell Line
728994-017-R,PDMR,PDX,,72,Endometrioid endomet. adenocar.,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
193832-021-R,PDMR,PDX,,63,Invasive breast carcinoma,Metastatic,Breast,Female,Not Hispanic or Latino,PDX
885512-296-R,PDMR,PDX,,74,Invasive breast carcinoma,Metastatic,Breast,Female,Declined to answer,PDX
885512-296-R-V1-organoid,PDMR,Organoids,,74,Invasive breast carcinoma,Metastatic,Breast,Female,Declined to answer,Organoid
885512-296-R-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,74,Invasive breast carcinoma,Metastatic,Breast,Female,Declined to answer,Cell Line
993429-296-R,PDMR,PDX,,59,Carcinosarcoma of the uterus,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
876862-298-R-V1-organoid,PDMR,Organoids,,90,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Organoid
876862-298-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,90,Endometrioid endomet. adenocar.,Primary,Gynecologic,Female,Not Hispanic or Latino,Cell Line
691877-024-R,PDMR,PDX,,56,Non-Rhabdo. soft tissue sarcoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
331888-031-R,PDMR,PDX,,53,"H & N squamous cell car., NOS",Primary,Head and Neck,Male,Not Hispanic or Latino,PDX
245324-029-R,PDMR,PDX,,87,Melanoma,Primary,Skin,Male,Not Hispanic or Latino,PDX
981439-253-R,PDMR,PDX,,63,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
981439-253-R-V1-organoid,PDMR,Organoids,,63,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
981439-253-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,63,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Cell Line
992656-260-R,PDMR,PDX,,53,Melanoma,Metastatic,Skin,Female,Not Hispanic or Latino,PDX
988467-305-R,PDMR,PDX,,56,Malignant fibrous histiocytoma,Metastatic,Musculoskeletal,Female,Not Hispanic or Latino,PDX
528666-305-R-V1-organoid,PDMR,Organoids,,42,Endometrioid endomet. adenocar.,Metastatic,Gynecologic,Female,Not Hispanic or Latino,Organoid
674348-317-R,PDMR,PDX,,36,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
446735-337-T-V1-organoid,PDMR,Organoids,,66,Serous endometrial adenocarcinoma,Metastatic,Gynecologic,Female,Hispanic or Latino,Organoid
444589-340-R,PDMR,PDX,,66,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
289738-340-R,PDMR,PDX,,61,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
523694-262-R,PDMR,PDX,,60,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
191741-267-R,PDMR,PDX,,63,Carcinosarcoma of the uterus,Primary,Gynecologic,Female,Not Hispanic or Latino,PDX
413552-270-R,PDMR,PDX,,76,Squamous cell lung carcinoma,Metastatic,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
421758-270-R,PDMR,PDX,,54,Squamous cell carcinoma - anus,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
551195-344-R,PDMR,PDX,,41,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
812982-163-R,PDMR,PDX,,67,"Non-small cell lung cancer, NOS",Primary,Respiratory/Thoracic,Female,Not Hispanic or Latino,PDX
242566-281-R,PDMR,PDX,,57,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
242566-281-R-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,57,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
242566-281-R-V1-organoid,PDMR,Organoids,,57,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
362531-283-R,PDMR,PDX,,54,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
172845-121-T,PDMR,PDX,,46,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
172845-288-R,PDMR,PDX,,46,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
172845-142-T,PDMR,PDX,,46,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
135848-042-T,PDMR,PDX,,56,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
135848-042-T-V1-organoid,PDMR,Organoids,,56,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,Organoid
135848-042-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,56,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,Cell Line
139182-063-R,PDMR,PDX,,67,Transitional cell car. - uroth.,Metastatic,Genitourinary,Male,Not Hispanic or Latino,PDX
575123-057-R-J2-PDC,PDMR,PDC: Mixed Tumor Culture,,81,"Miscellaneous neoplasm, NOS",Primary,Unknown Primary,Female,Not Hispanic or Latino,Cell Line
747524-062-R,PDMR,PDX,,61,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not provided,PDX
868977-042-T,PDMR,PDX,,65,Squamous cell lung carcinoma,Metastatic,Respiratory/Thoracic,Male,Not provided,PDX
416634-122-T,PDMR,PDX,,51,Transitional cell car. - uroth.,Metastatic,Genitourinary,Male,Not provided,PDX
193399-133-R,PDMR,PDX,,68,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
295223-140-R,PDMR,PDX,,74,"H & N squamous cell car., NOS",Primary,Head and Neck,Male,Not provided,PDX
944381-210-T,PDMR,PDX,,65,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
845751-090-R,PDMR,PDX,,73,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Female,Not provided,PDX
417612-090-R,PDMR,PDX,,70,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,PDX
197837-219-T,PDMR,PDX,,56,"Gastric cancer, NOS",Metastatic,Digestive/Gastrointestinal,Female,Not provided,PDX
197837-219-T-V1-organoid,PDMR,Organoids,,56,"Gastric cancer, NOS",Metastatic,Digestive/Gastrointestinal,Female,Not provided,Organoid
535665-135-R,PDMR,PDX,,63,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Female,Not provided,PDX
683768-134-T,PDMR,PDX,,65,Ovarian epithelial cancer,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
683768-134-T-V1-organoid,PDMR,Organoids,,65,Ovarian epithelial cancer,Metastatic,Gynecologic,Female,Not Hispanic or Latino,Organoid
394591-219-R,PDMR,PDX,,81,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not provided,PDX
185487-224-T,PDMR,PDX,,58,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
185487-224-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,58,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,Cell Line
692163-330-T,PDMR,PDX,,48,Leiomyosarcoma - uterus,Metastatic,Musculoskeletal,Female,Not provided,PDX
941425-263-T,PDMR,PDX,,65,Mesothelioma,Not collected,Unknown Primary,Male,Not provided,PDX
941425-263-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,65,Mesothelioma,Not collected,Unknown Primary,Male,Not provided,Cell Line
185487-224-T-V1-organoid,PDMR,Organoids,,58,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,Organoid
128783-104-T,PDMR,PDX,,68,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
128783-104-T-V2-organoid,PDMR,Organoids,,68,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,Organoid
632484-111-R,PDMR,PDX,,68,Malig. periph. nerve sheath tum.,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
324944-112-T-J3-PDC,PDMR,PDC: Mixed Tumor Culture,,33,Melanoma,Not collected,Skin,Female,Not Hispanic or Latino,Cell Line
413561-133-T,PDMR,PDX,,36,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
184893-071-T,PDMR,PDX,,Not provided,Lip/oral cavity squam. cell car.,Metastatic,Head and Neck,Male,Not provided,PDX
981375-231-R,PDMR,PDX,,65,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not provided,PDX
245127-232-R,PDMR,PDX,,46,Lip/oral cavity squam. cell car.,Not collected,Head and Neck,Female,Not provided,PDX
292921-168-R,PDMR,PDX,,64,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not provided,PDX
292921-168-R-V1-organoid,PDMR,Organoids,,64,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not provided,Organoid
281475-159-R,PDMR,PDX,,72,Transitional cell car. - uroth.,Primary,Genitourinary,Male,Not Hispanic or Latino,PDX
885724-159-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,71,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Female,Not provided,Cell Line
684819-155-R,PDMR,PDX,,76,Non-Rhabdo. soft tissue sarcoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,PDX
773659-155-R,PDMR,PDX,,28,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,PDX
773659-155-R-V1-organoid,PDMR,Organoids,,28,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,Organoid
773659-155-R-J3-PDC,PDMR,PDC: Mixed Tumor Culture,,28,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,Cell Line
633993-097-R,PDMR,PDX,,31,Melanoma,Primary,Skin,Female,Not Hispanic or Latino,PDX
287954-098-R,PDMR,PDX,,32,Ewing sarcoma/Peripheral PNET,Metastatic,Musculoskeletal,Male,Not Hispanic or Latino,PDX
287954-098-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,32,Ewing sarcoma/Peripheral PNET,Metastatic,Musculoskeletal,Male,Not Hispanic or Latino,Cell Line
431354-103-R,PDMR,PDX,,56,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not provided,PDX
275155-148-R,PDMR,PDX,,64,Salivary gland cancer,Primary,Head and Neck,Male,Not provided,PDX
275155-148-R-V1-organoid,PDMR,Organoids,,64,Salivary gland cancer,Primary,Head and Neck,Male,Not provided,Organoid
572874-153-T,PDMR,PDX,,59,Ovarian epithelial cancer,Metastatic,Gynecologic,Female,Not Hispanic or Latino,PDX
251477-161-R,PDMR,PDX,,64,Transitional cell car. - uroth.,Primary,Genitourinary,Male,Not provided,PDX
695669-166-R,PDMR,PDX,,66,Melanoma,Primary,Skin,Male,Not Hispanic or Latino,PDX
729295-174-R,PDMR,PDX,,85,Laryngeal squamous cell carcinoma,Not collected,Head and Neck,Male,Not provided,PDX
949433-175-R,PDMR,PDX,,60,Pharyngeal squam. cell carcinoma,Primary,Head and Neck,Female,Not provided,PDX
261386-189-R,PDMR,PDX,,67,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Male,Not provided,PDX
933738-175-T,PDMR,PDX,,67,Mesothelioma,Metastatic,Unknown Primary,Male,Not Hispanic or Latino,PDX
243952-196-R,PDMR,PDX,,66,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Female,Not Hispanic or Latino,PDX
855422-203-R,PDMR,PDX,,47,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Male,Not provided,PDX
743489-274-T,PDMR,PDX,,37,"Renal cell carcinoma, NOS",Metastatic,Genitourinary,Male,Not Hispanic or Latino,PDX
743489-274-T-PDC,PDMR,PDC: Mixed Tumor Culture,,37,"Renal cell carcinoma, NOS",Metastatic,Genitourinary,Male,Not Hispanic or Latino,Cell Line
743489-274-T-V1-organoid,PDMR,Organoids,,37,"Renal cell carcinoma, NOS",Metastatic,Genitourinary,Male,Not Hispanic or Latino,Organoid
743489-281-T,PDMR,PDX,,37,"Renal cell carcinoma, NOS",Metastatic,Genitourinary,Male,Not Hispanic or Latino,PDX
563396-261-R,PDMR,PDX,,53,Melanoma,Primary,Skin,Female,Not provided,PDX
625472-104-R,PDMR,PDX,,66,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
349418-098-R,PDMR,PDX,,71,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not provided,PDX
156681-154-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,62,Melanoma,Primary,Skin,Female,Not provided,Cell Line
156681-154-R,PDMR,PDX,,62,Melanoma,Primary,Skin,Female,Not provided,PDX
519858-162-T,PDMR,PDX,,56,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
519858-162-T-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,56,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
372686-303-R-V1-organoid,PDMR,Organoids,,64,"RCC, clear cell adenocarcinoma",Primary,Genitourinary,Male,Not provided,Organoid
165739-295-R,PDMR,PDX,,70,Adenocarcinoma - pancreas,Primary,Digestive/Gastrointestinal,Male,Not provided,PDX
349418-098-R-PDC,PDMR,PDC: Mixed Tumor Culture,,71,Lung adenocarcinoma,Metastatic,Respiratory/Thoracic,Male,Not provided,Cell Line
117519-064-T,PDMR,PDX,,62,"Prostate cancer, NOS",Metastatic,Genitourinary,Male,Not provided,PDX
767577-098-T,PDMR,PDX,,61,Chondrosarcoma,Metastatic,Musculoskeletal,Male,Not provided,PDX
771514-170-T,PDMR,PDX,,72,Salivary gland cancer,Metastatic,Head and Neck,Male,Not provided,PDX
969688-162-R,PDMR,PDX,,48,Pharyngeal squam. cell carcinoma,Metastatic,Head and Neck,Male,Not provided,PDX
LG0567-F671-PDC,PDMR,PDC: Mixed Tumor Culture,,57,Lung adenocarcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,Cell Line
LG0567-F671-V1-organoid,PDMR,Organoids,,57,Lung adenocarcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,Organoid
222671-168-R,PDMR,PDX,,50,Salivary gland cancer,Primary,Head and Neck,Female,Not provided,PDX
582836-169-R,PDMR,PDX,,56,Pharyngeal squam. cell carcinoma,Metastatic,Head and Neck,Male,Not provided,PDX
474343-323-R,PDMR,PDX,,27,Osteosarcoma,Primary,Musculoskeletal,Male,Not provided,PDX
756784-338-R,PDMR,PDX,,78,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
929823-356-R,PDMR,PDX,,43,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Male,Not provided,PDX
456648-364-R,PDMR,PDX,,54,Small cell car. (extrapulmonary),Primary,Endocrine and Neuroendocrine,Male,Not provided,PDX
249823-099-T,PDMR,PDX,,61,"Ovarian cancer, NOS",Metastatic,Gynecologic,Female,Not provided,PDX
K24384-001-R,PDMR,PDX,,53,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
K24384-001-R-PDC,PDMR,PDC: Mixed Tumor Culture,,53,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Cell Line
K24384-001-R-V2-organoid,PDMR,Organoids,,53,Adenocarcinoma - pancreas,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
328373-195-R,PDMR,PDX,,88,"H & N squamous cell car., NOS",Primary,Head and Neck,Male,Not provided,PDX
512744-197-R,PDMR,PDX,,59,"Urothelial/bladder cancer, NOS",Not collected,Genitourinary,Male,Not provided,PDX
889142-216-R,PDMR,PDX,,71,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Female,Not provided,PDX
889142-216-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,71,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Female,Not provided,Cell Line
126254-015-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,69,Non-Rhabdo. soft tissue sarcoma,Primary,Musculoskeletal,Male,Not Hispanic or Latino,Cell Line
959717-210-R,PDMR,PDX,,68,Lip/oral cavity squam. cell car.,Primary,Head and Neck,Female,Not provided,PDX
782815-120-R-J1-PDC,PDMR,PDC: Mixed Tumor Culture,,79,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not provided,Cell Line
174941-126-T,PDMR,PDX,,19,Melanoma,Primary,Skin,Male,Not Hispanic or Latino,PDX
779769-127-R,PDMR,PDX,,60,Adenocarcinoma - rectum,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
779769-127-R-V2-organoid,PDMR,Organoids,,60,Adenocarcinoma - rectum,Primary,Digestive/Gastrointestinal,Female,Not provided,Organoid
894883-131-R,PDMR,PDX,,49,Squamous cell carcinoma - anus,Primary,Digestive/Gastrointestinal,Female,Not provided,PDX
652731-133-R,PDMR,PDX,,65,Non-Rhabdo. soft tissue sarcoma,Primary,Musculoskeletal,Male,Not provided,PDX
638129-119-R,PDMR,PDX,,66,Small cell lung cancer,Primary,Respiratory/Thoracic,Male,Not provided,PDX
158883-120-T,PDMR,PDX,,50,Non-Rhabdo. soft tissue sarcoma,Metastatic,Musculoskeletal,Male,Not provided,PDX
862259-027-R,PDMR,PDX,,70,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Male,Not Hispanic or Latino,PDX
186413-043-R,PDMR,PDX,,63,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Not provided,PDX
176247-063-R-V1-organoid,PDMR,Organoids,,52,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,Organoid
BL0293-F563,PDMR,PDX,,77,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Female,Not Hispanic or Latino,PDX
BL0382-F1232,PDMR,PDX,,82,"Urothelial/bladder cancer, NOS",Primary,Genitourinary,Female,Not Hispanic or Latino,PDX
CN0330-F216,PDMR,PDX,,62,Adenocarcinoma - colon,Primary,Digestive/Gastrointestinal,Female,Not Hispanic or Latino,PDX
CN0375-F725-PDC,PDMR,PDC: Mixed Tumor Culture,,66,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Hispanic or Latino,Cell Line
CN0375-F725-V1-organoid,PDMR,Organoids,,66,Adenocarcinoma - colon,Metastatic,Digestive/Gastrointestinal,Male,Hispanic or Latino,Organoid
LG0481-F231,PDMR,PDX,,66,Lung adenocarcinoma,Primary,Respiratory/Thoracic,Female,Not Hispanic or Latino,PDX
LG0551-F552-V1-organoid,PDMR,Organoids,,73,Squamous cell lung carcinoma,Primary,Respiratory/Thoracic,Male,Not Hispanic or Latino,Organoid
BL0479-F1894,PDMR,PDX,,78,Transitional cell car. - uroth.,Primary,Genitourinary,Female,Not Hispanic or Latino,PDX
BL0479-F1894-V1-organoid,PDMR,Organoids,,78,Transitional cell car. - uroth.,Primary,Genitourinary,Female,Not Hispanic or Latino,Organoid
BL0479-F1894-PDC,PDMR,PDC: Mixed Tumor Culture,,78,Transitional cell car. - uroth.,Primary,Genitourinary,Female,Not Hispanic or Latino,Cell Line
114551-080-T,PDMR,PDX,,52,Salivary gland cancer,Metastatic,Head and Neck,Female,Not provided,PDX
114551-080-T-V1-organoid,PDMR,Organoids,,52,Salivary gland cancer,Metastatic,Head and Neck,Female,Not provided,Organoid
283228-195-R,PDMR,PDX,,48,Melanoma,Primary,Skin,Male,Not Hispanic or Latino,PDX
283228-195-R-V1-organoid,PDMR,Organoids,,48,Melanoma,Primary,Skin,Male,Not Hispanic or Latino,Organoid
