model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
PHLC426,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",65,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC417,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",75,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC422,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",62,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC432,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",76,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC428,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",63,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC487,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",83,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC62,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",79,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC154,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",65,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC344,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",58,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC267,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",78,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC119,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",65,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC274,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",80,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC116,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",62,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC356,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",69,lung squamous cell carcinoma,recurrent,lung recurrence (same),Male,Not provided,PDX
PHLC153,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",64,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC171,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",74,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC205,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",71,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC133,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",54,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC255,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",76,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC270,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",77,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC162,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",67,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC182,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",78,lung adenosquamous carcinoma ,primary,lung,Male,Not provided,PDX
PHLC152,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",76,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC235,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",70,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC256,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",71,"lung adenocarcinoma, mucinous",primary,lung,Male,Not provided,PDX
PHLC377,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",81,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC149,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",62,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC110,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",51,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC12,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",78,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC296,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",65,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC286,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",75,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC435,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",57,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC321,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",76,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC273,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",79,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
PHLC431,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",53,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC83,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",78,lung adenocarcinoma,primary,lung,Male,Not provided,PDX
PHLC459,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",70,lung large cell neuroendocrine carcinoma,primary,lung,Female,Not provided,PDX
PHLC299,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",62,lung squamous cell carcinoma,primary,lung,Female,Not provided,PDX
PHLC137,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655, PMID: 26124487",46,"lung adenocarcinoma, mucinous",primary,lung,Female,Not provided,PDX
PHLC277,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",49,lung adenocarcinoma,recurrent,lung recurrence (same),Male,Not provided,PDX
PHLC189,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",74,lung adenocarcinoma,primary,lung,Female,Not provided,PDX
PHLC228,PMLB,PDX,"PMID: 35383171, PMID: 27750381, PMID: 21081655",65,lung squamous cell carcinoma,primary,lung,Male,Not provided,PDX
266818,PMLB-Organoid,Patient-Derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
BPTO.51,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive Ductal Carcinoma,Primary,Breast,Female,Not provided,Organoid
BPTO.93,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive Ductal Carcinoma,Primary,Breast,Female,Not provided,Organoid
BPTO.95,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive ductal carcinoma,Primary,Breast,Female,Not provided,Organoid
BXTO.143,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
BXTO.64,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Breast Invasive ductal carcinoma,Primary,Breast,Female,Not provided,Organoid
CSC.073.G1,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.171C.G1,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Female,Not provided,Organoid
CSC.171L.G1,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
CSC.240.G0,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.386.G0,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.401,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.406,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Female,Not provided,Organoid
CSC.413,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.421,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Rectum,Female,Not provided,Organoid
CSC.432,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
CSC.433,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.434,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.441,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Female,Not provided,Organoid
CSC.442,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
CSC.445,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.449,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.456,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.463,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
CSC.465,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.471,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Rectum,Male,Not provided,Organoid
CSC.478C,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Female,Not provided,Organoid
CSC.478L,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
CSC.514,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.516,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.521B,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Female,Not provided,Organoid
CSC.522,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.524,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Male,Not provided,Organoid
CSC.525,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Primary,Colon,Male,Not provided,Organoid
CSC.526,PMLB-Organoid,Patient-Derived organoid,,Not provided,Colorectal Adenocarcinoma,Metastatic,Colon,Female,Not provided,Organoid
DCBPTO.14,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive ductal carcinoma,Primary,Breast,Female,Not provided,Organoid
DCBPTO.19,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
DCBPTO.66,PMLB-Organoid,Patient-Derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
DCBXTO.132,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
DCBXTO.137,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
DCBXTO.58,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Breast Invasive ductal carcinoma,Metastatic,Breast,Female,Not provided,Organoid
EAC.109E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC.114T,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.117E,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.138E,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.144E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Metastatic,gastro oesophageal junction,Male,Not provided,Organoid
EAC.46E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC.46T,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC.50E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.52E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC.70E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Stomach,Male,Not provided,Organoid
EAC.74E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC.79E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.79T,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.82E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.92E,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
EAC.96T,PMLB-Organoid,Patient-Derived organoid,PMID: 32884042,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
EAC156E,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Female,Not provided,Organoid
EAC97T,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
LPTO.10,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.126,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Male,Not provided,Organoid
LPTO.14,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.147,PMLB-Organoid,Patient-Derived organoid,,Not provided,Small Cell Lung Cancer,Primary,Lung,Female,Not provided,Organoid
LPTO.15,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Lung,Male,Not provided,Organoid
LPTO.154,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Squamous Carcinoma,Primary,Lung,Male,Not provided,Organoid
LPTO.161,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.198,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.199,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.200,PMLB-Organoid,Patient-Derived organoid,,Not provided,Small Cell Lung Cancer,Primary,Lung,Female,Not provided,Organoid
LPTO.202,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Male,Not provided,Organoid
LPTO.221,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Not provided,Lung,Male,Not provided,Organoid
LPTO.245,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Not provided,Lung,Female,Not provided,Organoid
LPTO.251,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Not provided,Lung,Female,Not provided,Organoid
LPTO.324,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Typical Carcinoid,Primary,Lung,Female,Not provided,Organoid
LPTO.331,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.336,PMLB-Organoid,Patient-Derived organoid,,Not provided,Lung Adenocarcinoma,Not provided,Lung,Female,Not provided,Organoid
LPTO.54,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Lung,Male,Not provided,Organoid
LPTO.85,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Lung adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
LPTO.9,PMLB-Organoid,Patient-Derived organoid,PMID: 31694835,Not provided,Lung Adenocarcinoma,Primary,Lung,Female,Not provided,Organoid
MOCHA 023-L-T6,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Gastric,Male,Not provided,Organoid
MOCHA 036-MR5,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Metastatic,Gastric,Female,Not provided,Organoid
MOCHA 039-L-E6,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus at gastro oesophageal junction,Male,Not provided,Organoid
MOCHA 049-L-E6,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
MOCHA 059-MM5,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Metastatic,Gastric,Female,Not provided,Organoid
MOCHA 071-L-E5,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Esophagus,Male,Not provided,Organoid
MOCHA 13M-E,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Metastatic,Esophagus,Male,Not provided,Organoid
MOCHA 17-L-T6,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Gastric,Male,Not provided,Organoid
MOCHA 36-M-E6,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,Gastric,Female,Not provided,Organoid
MOCHA.11T,PMLB-Organoid,Patient-Derived organoid,,Not provided,Esophageal Adenocarcinoma,Primary,gastro oesophageal junction,Male,Not provided,Organoid
OCAD.36.G1,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Ovary,Female,Not provided,Organoid
OCAD.93,PMLB-Organoid,Patient-Derived organoid,,Not provided,High grade serous carcinoma,Primary,Ovary,Female,Not provided,Organoid
OCAD.96,PMLB-Organoid,Patient-Derived organoid,,Not provided,High grade serous carcinoma,Primary,Ovary,Female,Not provided,Organoid
OCAD.97,PMLB-Organoid,Patient-Derived organoid,,Not provided,High grade serous carcinoma,Primary,Ovary,Female,Not provided,Organoid
OCIP.051,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Duodenum,Male,Not provided,Organoid
OCIP.129,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.170,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.174,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.180,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.200,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.233,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.235,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.236,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.255,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.256,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.285,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.335,PMLB-Organoid,Xenograft-derived organoid,PMID: 34011980,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.343,PMLB-Organoid,Xenograft-derived organoid,PMID: 30629588,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Female,Not provided,Organoid
OCIP.347,PMLB-Organoid,Xenograft-derived organoid,PMID: 30629588,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.353,PMLB-Organoid,Xenograft-derived organoid,PMID: 30629588,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.56,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Primary,Pancreas,Male,Not provided,Organoid
OCIP.M1,PMLB-Organoid,Xenograft-derived organoid,,Not provided,Pancreatic Ductal Adenocarcinoma,Metastatic,Pancreas,Male,Not provided,Organoid
